Packet #,Checksum Status,Output Checksum,magic1,magic2,state,typeID,PAD,PAD,pwr_ctr,flight_ctr,checksum,magic3,ax,ay,az,PAD,Packet (hex)
6196,OK,1044135068,43690,170,7,3,127,4096,84195185258,36653243,1044135068,3435973836,22,2,-8,4096,16000200f8ff0010aaaaaa07037f00106a926c9a13000000bb482f02000000009c3c3c3ecccccccc
6198,OK,1097433697,43690,170,7,3,127,4096,84195235721,36703706,1097433697,3435973836,26,0,-12,4096,1a000000f4ff0010aaaaaa07037f001089576d9a13000000da0d30020000000061826941cccccccc
6199,OK,3190231765,43690,170,7,3,127,4096,84195286727,36754712,3190231765,3435973836,22,0,-10,4096,16000000f6ff0010aaaaaa07037f0010c71e6e9a1300000018d5300200000000d51227becccccccc
6201,OK,3907877991,43690,170,7,3,127,4096,84195337711,36805696,3907877991,3435973836,20,0,-10,4096,14000000f6ff0010aaaaaa07037f0010efe56e9a13000000409c310200000000677cede8cccccccc
6202,OK,2465618639,43690,170,7,3,127,4096,84195388723,36856708,2465618639,3435973836,22,0,-12,4096,16000000f4ff0010aaaaaa07037f001033ad6f9a130000008463320200000000cf5af692cccccccc
6205,OK,1984487710,43690,170,7,3,127,4096,84195439725,36907710,1984487710,3435973836,22,6,-4,4096,16000600fcff0010aaaaaa07037f00106d74709a13000000be2a3302000000001ee14876cccccccc
6206,OK,2945633723,43690,170,7,3,127,4096,84195490708,36958693,2945633723,3435973836,24,0,-8,4096,18000000f8ff0010aaaaaa07037f0010943b719a13000000e5f1330200000000bbcd92afcccccccc
6208,OK,3269559510,43690,170,7,3,127,4096,84195541714,37009699,3269559510,3435973836,24,0,-8,4096,18000000f8ff0010aaaaaa07037f0010d202729a1300000023b9340200000000d684e1c2cccccccc
6210,OK,1204599952,43690,170,7,3,127,4096,84195598356,37066340,1204599952,3435973836,22,2,-6,4096,16000200faff0010aaaaaa07037f001014e0729a13000000649635020000000090bccc47cccccccc
6211,OK,2605125294,43690,170,7,3,127,4096,84195643720,37111705,2605125294,3435973836,22,0,-2,4096,16000000feff0010aaaaaa07037f00104891739a130000009947360200000000ae0e479bcccccccc
6214,OK,3619716378,43690,170,7,3,127,4096,84195699358,37167343,3619716378,3435973836,26,0,-8,4096,1a000000f8ff0010aaaaaa07037f00109e6a749a13000000ef203702000000001a7dc0d7cccccccc
6215,OK,1267937898,43690,170,7,3,127,4096,84195749712,37217697,1267937898,3435973836,26,0,-10,4096,1a000000f6ff0010aaaaaa07037f0010502f759a13000000a1e53702000000006a32934bcccccccc
6217,OK,173443465,43690,170,7,3,127,4096,84195801007,37268992,173443465,3435973836,22,0,-10,4096,16000000f6ff0010aaaaaa07037f0010aff7759a1300000000ae3802000000008989560acccccccc
6218,OK,1921426535,43690,170,7,3,127,4096,84195851707,37319692,1921426535,3435973836,22,0,-8,4096,16000000f8ff0010aaaaaa07037f0010bbbd769a130000000c7439020000000067a48672cccccccc
6221,OK,1072700025,43690,170,7,3,127,4096,84195943918,37411903,1072700025,3435973836,22,0,-10,4096,16000000f6ff0010aaaaaa07037f0010ee25789a130000003fdc3a0200000000791af03fcccccccc
6223,OK,2229488925,43690,170,7,3,127,4096,84195994968,37462953,2229488925,3435973836,20,0,-4,4096,14000000fcff0010aaaaaa07037f001058ed789a13000000a9a33b02000000001d4de384cccccccc
6226,OK,2555447139,43690,170,7,3,127,4096,84196045724,37513709,2555447139,3435973836,24,0,-10,4096,18000000f6ff0010aaaaaa07037f00109cb3799a13000000ed693c020000000063075198cccccccc
6227,OK,27249745,43690,170,7,3,127,4096,84196096704,37564689,27249745,3435973836,24,0,-6,4096,18000000faff0010aaaaaa07037f0010c07a7a9a1300000011313d020000000051cc9f01cccccccc
6229,OK,2669278593,43690,170,7,3,127,4096,84196147711,37615696,2669278593,3435973836,22,2,-6,4096,16000200faff0010aaaaaa07037f0010ff417b9a1300000050f83d020000000081f5199fcccccccc
6232,OK,663836401,43690,170,7,3,127,4096,84196204994,37672978,663836401,3435973836,20,0,-4,4096,14000000fcff0010aaaaaa07037f0010c2217c9a1300000012d83e0200000000f1569127cccccccc
6233,OK,543502909,43690,170,7,3,127,4096,84196249707,37717691,543502909,3435973836,24,4,-10,4096,18000400f6ff0010aaaaaa07037f00106bd07c9a13000000bb863f02000000003d326520cccccccc
6235,OK,1363980516,43690,170,7,3,127,4096,84196304997,37772982,1363980516,3435973836,24,0,-2,4096,18000000feff0010aaaaaa07037f001065a87d9a13000000b65e400200000000e4b04c51cccccccc
6236,OK,1097013602,43690,170,7,3,127,4096,84196355725,37823710,1097013602,3435973836,24,0,0,4096,1800000000000010aaaaaa07037f00108d6e7e9a13000000de2441020000000062196341cccccccc
6239,OK,858508013,43690,170,7,3,127,4096,84196449126,37917111,858508013,3435973836,24,0,-6,4096,18000000faff0010aaaaaa07037f001066db7f9a13000000b791420200000000edca2b33cccccccc
6240,OK,1526481021,43690,170,7,3,127,4096,84196499713,37967697,1526481021,3435973836,22,2,-6,4096,16000200faff0010aaaaaa07037f001001a1809a1300000051574302000000007d40fc5acccccccc
6242,OK,3530227295,43690,170,7,3,127,4096,84196550712,38018697,3530227295,3435973836,24,0,-6,4096,18000000faff0010aaaaaa07037f00103868819a13000000891e4402000000005ffe6ad2cccccccc
6243,OK,3497057706,43690,170,7,3,127,4096,84196601724,38069709,3497057706,3435973836,20,6,-4,4096,14000600fcff0010aaaaaa07037f00107c2f829a13000000cde5440200000000aadd70d0cccccccc
6245,OK,2852758332,43690,170,7,3,127,4096,84196652702,38120687,2852758332,3435973836,20,0,-8,4096,14000000f8ff0010aaaaaa07037f00109ef6829a13000000efac4502000000003ca309aacccccccc
6248,OK,2511220109,43690,170,7,3,127,4096,84196709372,38177356,2511220109,3435973836,26,0,-6,4096,1a000000faff0010aaaaaa07037f0010fcd3839a130000004c8a4602000000008d2dae95cccccccc
6249,OK,3250205980,43690,170,7,3,127,4096,84196754708,38222693,3250205980,3435973836,20,6,-8,4096,14000600f8ff0010aaaaaa07037f00101485849a13000000653b4702000000001c35bac1cccccccc
6251,OK,1253377363,43690,170,7,3,127,4096,84196811392,38279377,1253377363,3435973836,22,0,-6,4096,16000000faff0010aaaaaa07037f00108062859a13000000d1184802000000005305b54acccccccc
6252,OK,1748415737,43690,170,7,3,127,4096,84196861723,38329708,1748415737,3435973836,26,0,-2,4096,1a000000feff0010aaaaaa07037f00101b27869a130000006cdd480200000000f9b43668cccccccc
6255,OK,1037942479,43690,170,7,3,127,4096,84196954141,38422126,1037942479,3435973836,22,4,-4,4096,16000400fcff0010aaaaaa07037f00101d90879a130000006e464a0200000000cfbedd3dcccccccc
6258,OK,4267718958,43690,170,7,3,127,4096,84197004706,38472691,4267718958,3435973836,24,0,-4,4096,18000000fcff0010aaaaaa07037f0010a255889a13000000f30b4b02000000002e3960fecccccccc
6260,OK,2956276575,43690,170,7,3,127,4096,84197055708,38523692,2956276575,3435973836,22,2,-6,4096,16000200faff0010aaaaaa07037f0010dc1c899a130000002cd34b02000000005f3335b0cccccccc
6261,OK,2249909454,43690,170,7,3,127,4096,84197106716,38574701,2249909454,3435973836,26,0,-6,4096,1a000000faff0010aaaaaa07037f00101ce4899a130000006d9a4c0200000000cee41a86cccccccc
6263,OK,521458360,43690,170,7,3,127,4096,84197157720,38625705,521458360,3435973836,20,2,-6,4096,14000200faff0010aaaaaa07037f001058ab8a9a13000000a9614d0200000000b8d2141fcccccccc
6266,OK,2763240166,43690,170,7,3,127,4096,84197214969,38682953,2763240166,3435973836,22,2,-6,4096,16000200faff0010aaaaaa07037f0010f98a8b9a1300000049414e0200000000e6b2b3a4cccccccc
6267,OK,2928123317,43690,170,7,3,127,4096,84197259710,38727695,2928123317,3435973836,20,0,-2,4096,14000000feff0010aaaaaa07037f0010be398c9a130000000ff04e0200000000b59d87aecccccccc
6269,OK,458595099,43690,170,7,3,127,4096,84197314971,38782956,458595099,3435973836,26,0,-4,4096,1a000000fcff0010aaaaaa07037f00109b118d9a13000000ecc74f02000000001b9b551bcccccccc
6270,OK,4119797567,43690,170,7,3,127,4096,84197365724,38833709,4119797567,3435973836,26,0,-10,4096,1a000000f6ff0010aaaaaa07037f0010dcd78d9a130000002d8e5002000000003f1f8ff5cccccccc
6273,OK,1583373099,43690,170,7,3,127,4096,84197459219,38927204,1583373099,3435973836,26,0,4,4096,1a00000004000010aaaaaa07037f001013458f9a1300000064fb5102000000002b5b605ecccccccc
6274,OK,2773187564,43690,170,7,3,127,4096,84197509720,38977705,2773187564,3435973836,22,2,0,4096,1600020000000010aaaaaa07037f0010580a909a13000000a9c0520200000000ec7b4ba5cccccccc
6276,OK,1302849594,43690,170,7,3,127,4096,84197560713,39028698,1302849594,3435973836,18,4,-2,4096,12000400feff0010aaaaaa07037f001089d1909a13000000da875302000000003ae8a74dcccccccc
6277,OK,714831810,43690,170,7,3,127,4096,84197611724,39079709,714831810,3435973836,22,0,-2,4096,16000000feff0010aaaaaa07037f0010cc98919a130000001d4f540200000000c2779b2acccccccc
6279,OK,502876778,43690,170,7,3,127,4096,84197662708,39130693,502876778,3435973836,18,0,0,4096,1200000000000010aaaaaa07037f0010f45f929a1300000045165502000000006a4af91dcccccccc
6282,OK,1390297956,43690,170,7,3,127,4096,84197719554,39187538,1390297956,3435973836,20,0,-12,4096,14000000f4ff0010aaaaaa07037f0010023e939a1300000052f45502000000006443de52cccccccc
6283,OK,3186701072,43690,170,7,3,127,4096,84197764720,39232705,3186701072,3435973836,20,2,-8,4096,14000200f8ff0010aaaaaa07037f001070ee939a13000000c1a45602000000001033f1bdcccccccc
6285,OK,841011236,43690,170,7,3,127,4096,84197821406,39289391,841011236,3435973836,18,4,-12,4096,12000400f4ff0010aaaaaa07037f0010decb949a130000002f8257020000000024d02032cccccccc
6286,OK,4213177112,43690,170,7,3,127,4096,84197871709,39339694,4213177112,3435973836,24,0,-4,4096,18000000fcff0010aaaaaa07037f00105d90959a13000000ae4658020000000018fb1ffbcccccccc
6289,OK,3342200578,43690,170,7,3,127,4096,84197965670,39433655,3342200578,3435973836,24,0,-4,4096,18000000fcff0010aaaaaa07037f001066ff969a13000000b7b559020000000002ef35c7cccccccc
6292,OK,2045503478,43690,170,7,3,127,4096,84198015720,39483705,2045503478,3435973836,22,0,-10,4096,16000000f6ff0010aaaaaa07037f0010e8c2979a1300000039795a0200000000f6e7eb79cccccccc
6294,OK,3133928120,43690,170,7,3,127,4096,84198066724,39534708,3133928120,3435973836,18,2,-8,4096,12000200f8ff0010aaaaaa07037f0010248a989a1300000074405b0200000000b8f2cbbacccccccc
6296,OK,2828575353,43690,170,7,3,127,4096,84198122963,39590947,2828575353,3435973836,22,0,-4,4096,16000000fcff0010aaaaaa07037f0010d365999a13000000231c5c020000000079a298a8cccccccc
6297,OK,2013623071,43690,170,7,3,127,4096,84198168724,39636709,2013623071,3435973836,22,0,-6,4096,16000000faff0010aaaaaa07037f001094189a9a13000000e5ce5c02000000001f730578cccccccc
6300,OK,2514778328,43690,170,7,3,127,4096,84198223981,39691966,2514778328,3435973836,22,0,-10,4096,16000000f6ff0010aaaaaa07037f00106df09a9a13000000bea65d0200000000d878e495cccccccc
6301,OK,3787366265,43690,170,7,3,127,4096,84198274709,39742694,3787366265,3435973836,26,0,-6,4096,1a000000faff0010aaaaaa07037f001095b69b9a13000000e66c5e0200000000799fbee1cccccccc
6303,OK,2873706994,43690,170,7,3,127,4096,84198325722,39793707,2873706994,3435973836,22,2,-4,4096,16000200fcff0010aaaaaa07037f0010da7d9c9a130000002b345f0200000000f24949abcccccccc
6305,OK,3997787699,43690,170,7,3,127,4096,84198376708,39844693,3997787699,3435973836,26,0,-8,4096,1a000000f8ff0010aaaaaa07037f001004459d9a1300000055fb5f0200000000336649eecccccccc
6308,OK,3407142949,43690,170,7,3,127,4096,84198468518,39936503,3407142949,3435973836,22,2,-6,4096,16000200faff0010aaaaaa07037f0010a6ab9e9a13000000f76161020000000025e014cbcccccccc
6309,OK,2886210248,43690,170,7,3,127,4096,84198518705,39986689,2886210248,3435973836,24,0,-8,4096,18000000f8ff0010aaaaaa07037f0010b16f9f9a130000000126620200000000c81208accccccccc
6311,OK,2452713144,43690,170,7,3,127,4096,84198569724,40037709,2452713144,3435973836,22,0,-4,4096,16000000fcff0010aaaaaa07037f0010fc36a09a130000004ded620200000000b86e3192cccccccc
6312,OK,605641924,43690,170,7,3,127,4096,84198620707,40088692,605641924,3435973836,22,0,-4,4096,16000000fcff0010aaaaaa07037f001023fea09a1300000074b4630200000000c45c1924cccccccc
6314,OK,64581459,43690,170,7,3,127,4096,84198671722,40139707,64581459,3435973836,18,4,0,4096,1200040000000010aaaaaa07037f00106ac5a19a13000000bb7b640200000000536fd903cccccccc
6316,OK,2757212431,43690,170,7,3,127,4096,84198722709,40190694,2757212431,3435973836,24,2,0,4096,1800020000000010aaaaaa07037f0010958ca29a13000000e6426502000000000fb957a4cccccccc
6318,OK,118821985,43690,170,7,3,127,4096,84198773708,40241693,118821985,3435973836,20,0,4,4096,1400000004000010aaaaaa07037f0010cc53a39a130000001d0a66020000000061141507cccccccc
6320,OK,3173639343,43690,170,7,3,127,4096,84198830357,40298341,3173639343,3435973836,22,0,-4,4096,16000000fcff0010aaaaaa07037f00101531a49a1300000065e7660200000000afe429bdcccccccc
6321,OK,4055562812,43690,170,7,3,127,4096,84198875721,40343706,4055562812,3435973836,22,0,-6,4096,16000000faff0010aaaaaa07037f001049e2a49a130000009a986702000000003cfabaf1cccccccc
6324,OK,3214026007,43690,170,7,3,127,4096,84198995119,40463103,3214026007,3435973836,20,0,4,4096,1400000004000010aaaaaa07037f0010afb4a69a13000000ff6a690200000000172592bfcccccccc
6327,OK,2207045321,43690,170,7,3,127,4096,84199000018,40468003,2207045321,3435973836,24,4,-6,4096,18000400faff0010aaaaaa07037f0010d2c7a69a13000000237e690200000000c9d68c83cccccccc
6330,OK,1683425048,43690,170,7,3,127,4096,84199049713,40517698,1683425048,3435973836,22,0,0,4096,1600000000000010aaaaaa07037f0010f189a79a1300000042406a020000000018075764cccccccc
6331,OK,4042770790,43690,170,7,3,127,4096,84199100725,40568709,4042770790,3435973836,22,0,-10,4096,16000000f6ff0010aaaaaa07037f00103551a89a1300000085076b020000000066c9f7f0cccccccc
6333,OK,1014123410,43690,170,7,3,127,4096,84199151707,40619692,1014123410,3435973836,20,2,-6,4096,14000200faff0010aaaaaa07037f00105b18a99a13000000acce6b0200000000924b723ccccccccc
6335,OK,2751633884,43690,170,7,3,127,4096,84199225249,40693234,2751633884,3435973836,24,0,-2,4096,18000000feff0010aaaaaa07037f0010a137aa9a13000000f2ed6c0200000000dc9902a4cccccccc
6337,OK,2060602239,43690,170,7,3,127,4096,84199275714,40743699,2060602239,3435973836,20,4,-2,4096,14000400feff0010aaaaaa07037f0010c2fcaa9a1300000013b36d02000000007f4bd27acccccccc
6338,OK,421515040,43690,170,7,3,127,4096,84199326725,40794710,421515040,3435973836,22,0,-8,4096,16000000f8ff0010aaaaaa07037f001005c4ab9a13000000567a6e020000000020cf1f19cccccccc
6340,OK,1759048007,43690,170,7,3,127,4096,84199377703,40845688,1759048007,3435973836,26,0,-2,4096,1a000000feff0010aaaaaa07037f0010278bac9a1300000078416f020000000047f1d868cccccccc
6341,OK,1527695780,43690,170,7,3,127,4096,84199428715,40896699,1527695780,3435973836,24,2,-6,4096,18000200faff0010aaaaaa07037f00106b52ad9a13000000bb08700200000000a4c90e5bcccccccc
6344,OK,2954988165,43690,170,7,3,127,4096,84199479712,40947697,2954988165,3435973836,26,0,0,4096,1a00000000000010aaaaaa07037f0010a019ae9a13000000f1cf700200000000858a21b0cccccccc
6345,OK,2528446951,43690,170,7,3,127,4096,84199530724,40998709,2528446951,3435973836,18,2,-2,4096,12000200feff0010aaaaaa07037f0010e4e0ae9a130000003597710200000000e709b596cccccccc
6347,OK,1927666533,43690,170,7,3,127,4096,84199581717,41049702,1927666533,3435973836,22,0,0,4096,1600000000000010aaaaaa07037f001015a8af9a13000000665e72020000000065dbe572cccccccc
6349,OK,16093424,43690,170,7,3,127,4096,84199638417,41106401,16093424,3435973836,24,0,-4,4096,18000000fcff0010aaaaaa07037f00109185b09a13000000e13b730200000000f090f500cccccccc
6350,OK,4189901625,43690,170,7,3,127,4096,84199683725,41151710,4189901625,3435973836,18,0,0,4096,1200000000000010aaaaaa07037f00108d36b19a13000000deec73020000000039d3bcf9cccccccc
6353,OK,1640800859,43690,170,7,3,127,4096,84199739391,41207376,1640800859,3435973836,26,6,-2,4096,1a000600feff0010aaaaaa07037f0010ff0fb29a1300000050c67402000000005ba2cc61cccccccc
6354,OK,1697614411,43690,170,7,3,127,4096,84199789717,41257702,1697614411,3435973836,26,0,-6,4096,1a000000faff0010aaaaaa07037f001095d4b29a13000000e68a7502000000004b8a2f65cccccccc
6356,OK,574786512,43690,170,7,3,127,4096,84199841392,41309377,574786512,3435973836,18,0,-4,4096,12000000fcff0010aaaaaa07037f0010709eb39a13000000c154760200000000d08b4222cccccccc
6357,OK,1611767522,43690,170,7,3,127,4096,84199891723,41359708,1611767522,3435973836,20,0,-6,4096,14000000faff0010aaaaaa07037f00100b63b49a130000005c19770200000000e29e1160cccccccc
6360,OK,3921460389,43690,170,7,3,127,4096,84199984144,41452129,3921460389,3435973836,22,0,-6,4096,16000000faff0010aaaaaa07037f001010ccb59a130000006182780200000000a5bcbce9cccccccc
6363,OK,1770802025,43690,170,7,3,127,4096,84200034709,41502694,1770802025,3435973836,18,6,4,4096,1200060004000010aaaaaa07037f00109591b69a13000000e647790200000000694b8c69cccccccc
6365,OK,3231266567,43690,170,7,3,127,4096,84200085713,41553698,3231266567,3435973836,26,0,-4,4096,1a000000fcff0010aaaaaa07037f0010d158b79a13000000220f7a0200000000073799c0cccccccc
6366,OK,2914986655,43690,170,7,3,127,4096,84200136721,41604706,2914986655,3435973836,22,0,-6,4096,16000000faff0010aaaaaa07037f00101120b89a1300000062d67a02000000009f2abfadcccccccc
6368,OK,1247084224,43690,170,7,3,127,4096,84200187724,41655709,1247084224,3435973836,26,0,-6,4096,1a000000faff0010aaaaaa07037f00104ce7b89a130000009d9d7b0200000000c0fe544acccccccc
6371,OK,3712320448,43690,170,7,3,127,4096,84200244975,41712959,3712320448,3435973836,20,0,-4,4096,14000000fcff0010aaaaaa07037f0010efc6b99a130000003f7d7c0200000000c08345ddcccccccc
6372,OK,1754672828,43690,170,7,3,127,4096,84200289716,41757701,1754672828,3435973836,24,0,-4,4096,18000000fcff0010aaaaaa07037f0010b475ba9a13000000052c7d0200000000bc2e9668cccccccc
6374,OK,1646587689,43690,170,7,3,127,4096,84200344974,41812959,1646587689,3435973836,24,-4,0,4096,1800fcff00000010aaaaaa07037f00108e4dbb9a13000000df037e020000000029ef2462cccccccc
6375,OK,3054910212,43690,170,7,3,127,4096,84200395727,41863712,3054910212,3435973836,20,0,-8,4096,14000000f8ff0010aaaaaa07037f0010cf13bc9a1300000020ca7e0200000000043b16b6cccccccc
6378,OK,4092554117,43690,170,7,3,127,4096,84200488503,41956488,4092554117,3435973836,20,4,-2,4096,14000400feff0010aaaaaa07037f0010377ebd9a130000008834800200000000856beff3cccccccc
6379,OK,3570604546,43690,170,7,3,127,4096,84200538721,42006706,3570604546,3435973836,26,0,-10,4096,1a000000f6ff0010aaaaaa07037f00106142be9a13000000b2f8800200000000021ad3d4cccccccc
6381,OK,1475410466,43690,170,7,3,127,4096,84200589725,42057709,1475410466,3435973836,18,0,-6,4096,12000000faff0010aaaaaa07037f00109d09bf9a13000000edbf81020000000022faf057cccccccc
6382,OK,3307776282,43690,170,7,3,127,4096,84200640708,42108693,3307776282,3435973836,18,0,-6,4096,12000000faff0010aaaaaa07037f0010c4d0bf9a1300000015878202000000001aa928c5cccccccc
6384,OK,1760396777,43690,170,7,3,127,4096,84200691724,42159709,1760396777,3435973836,18,2,-4,4096,12000200fcff0010aaaaaa07037f00100c98c09a130000005d4e830200000000e985ed68cccccccc
6386,OK,2171007863,43690,170,7,3,127,4096,84200742707,42210692,2171007863,3435973836,20,0,-4,4096,14000000fcff0010aaaaaa07037f0010335fc19a13000000841584020000000077f36681cccccccc
6388,OK,3554706131,43690,170,7,3,127,4096,84200793703,42261688,3554706131,3435973836,22,4,-4,4096,16000400fcff0010aaaaaa07037f00106726c29a13000000b8dc840200000000d382e0d3cccccccc
6390,OK,2843791443,43690,170,7,3,127,4096,84200851379,42319363,2843791443,3435973836,20,0,-2,4096,14000000feff0010aaaaaa07037f0010b307c39a1300000003be85020000000053d080a9cccccccc
6391,OK,2923386950,43690,170,7,3,127,4096,84200895724,42363709,2923386950,3435973836,22,0,-8,4096,16000000f8ff0010aaaaaa07037f0010ecb4c39a130000003d6b86020000000046583faecccccccc
6394,OK,3383022221,43690,170,7,3,127,4096,84201015309,42483293,3383022221,3435973836,20,2,-4,4096,14000200fcff0010aaaaaa07037f00100d88c59a130000005d3e8802000000008dd2a4c9cccccccc
6397,OK,2348962195,43690,170,7,3,127,4096,84201019187,42487172,2348962195,3435973836,22,0,-4,4096,16000000fcff0010aaaaaa07037f00103397c59a13000000844d8802000000009351028ccccccccc
6400,OK,3684606188,43690,170,7,3,127,4096,84201068715,42536700,3684606188,3435973836,24,0,4,4096,1800000004000010aaaaaa07037f0010ab58c69a13000000fc0e890200000000eca09edbcccccccc
6401,OK,854568909,43690,170,7,3,127,4096,84201119727,42587711,854568909,3435973836,20,2,-4,4096,14000200fcff0010aaaaaa07037f0010ef1fc79a130000003fd6890200000000cdafef32cccccccc
6403,OK,2622916767,43690,170,7,3,127,4096,84201170722,42638707,2622916767,3435973836,24,0,-8,4096,18000000f8ff0010aaaaaa07037f001022e7c79a13000000739d8a02000000009f88569ccccccccc
6405,OK,567558676,43690,170,7,3,127,4096,84201244234,42712219,567558676,3435973836,24,2,-6,4096,18000200faff0010aaaaaa07037f00104a06c99a130000009bbc8b02000000001442d421cccccccc
6407,OK,882612517,43690,170,7,3,127,4096,84201294704,42762689,882612517,3435973836,24,0,-6,4096,18000000faff0010aaaaaa07037f001070cbc99a13000000c1818c020000000025999b34cccccccc
