pwr_ctr,az
22.163,-63.873
22.164,-63.826
22.166,-63.872
22.167,-63.904
22.168,-63.884
22.169,-63.819
22.17,-63.902
22.171,-63.848
22.172,-63.92
22.174,-63.716
22.175,-63.683
22.177,-63.819
22.178,-63.838
22.18,-63.803
22.183,-63.819
22.185,-63.788
22.188,-63.811
22.19,-63.618
22.192,-63.613
22.194,-63.859
22.195,-63.842
22.197,-63.624
22.199,-63.632
22.2,-63.767
22.201,-63.747
22.203,-63.612
22.204,-63.616
22.205,-63.763
22.207,-63.735
22.208,-63.609
22.209,-63.643
22.21,-63.693
22.211,-63.695
22.212,-63.568
22.213,-63.699
22.214,-63.712
22.215,-63.602
22.216,-63.594
22.217,-63.574
22.218,-63.659
22.22,-63.64
22.221,-63.565
22.222,-63.585
22.223,-63.642
22.224,-63.603
22.225,-63.545
22.226,-63.558
22.227,-63.568
22.228,-63.574
22.229,-63.553
22.23,-63.541
22.232,-63.552
22.233,-63.57
22.234,-63.55
22.235,-63.523
22.237,-63.502
22.238,-63.52
22.239,-63.524
22.241,-63.513
22.242,-63.533
22.243,-63.513
22.244,-63.53
22.246,-63.511
22.247,-63.491
22.248,-63.492
22.249,-63.455
22.25,-63.456
22.251,-63.473
22.252,-63.476
22.253,-63.447
22.254,-63.391
22.255,-63.509
22.256,-63.506
22.257,-63.326
22.259,-63.469
22.26,-63.481
22.261,-63.422
22.263,-63.398
22.264,-63.42
22.266,-63.393
22.268,-63.377
22.27,-63.358
22.272,-63.389
22.273,-63.282
22.274,-63.277
22.276,-63.399
22.277,-63.403
22.278,-63.384
22.279,-63.283
22.281,-63.269
22.282,-63.451
22.284,-63.278
22.285,-63.266
22.286,-63.285
22.288,-63.283
22.29,-63.258
22.291,-63.261
22.293,-63.266
22.294,-63.231
22.295,-63.252
22.296,-63.201
22.298,-63.225
22.299,-63.232
22.3,-63.212
22.301,-63.18
22.303,-63.193
22.304,-63.199
22.305,-63.202
22.306,-63.168
22.307,-63.156
22.309,-63.148
22.31,-63.165
22.311,-63.174
22.312,-63.175
22.313,-63.151
22.314,-63.18
22.316,-63.164
22.317,-63.141
22.319,-63.126
22.32,-63.089
22.321,-63.09
22.323,-63.1
22.324,-63.123
22.325,-63.132
22.326,-63.115
22.327,-63.057
22.329,-63.15
22.33,-63.072
22.331,-63.108
22.332,-63.088
22.333,-63.094
22.335,-63.079
22.336,-63.05
22.337,-63.041
22.338,-63.064
22.339,-63.05
22.34,-63.048
22.341,-63.03
22.342,-63
22.344,-63.014
22.345,-63.012
22.346,-62.955
22.347,-62.961
22.349,-62.984
22.35,-63.042
22.351,-62.998
22.352,-62.945
22.353,-62.957
22.354,-62.967
22.355,-62.98
22.356,-62.928
22.357,-62.942
22.358,-62.933
22.359,-62.96
22.36,-62.911
22.362,-62.927
22.363,-62.925
22.365,-62.897
22.366,-62.925
22.367,-62.883
22.369,-62.921
22.37,-62.862
22.372,-62.88
22.373,-62.892
22.375,-62.814
22.376,-62.961
22.377,-62.858
22.378,-62.825
22.38,-62.902
22.381,-62.855
22.383,-62.766
22.384,-62.863
22.385,-62.886
22.386,-62.73
22.387,-62.844
22.389,-62.811
22.39,-62.777
22.391,-62.829
22.392,-62.806
22.393,-62.739
22.394,-62.823
22.395,-62.756
22.396,-62.745
22.397,-62.769
22.398,-62.726
22.399,-62.736
22.4,-62.741
22.402,-62.775
22.403,-62.765
22.404,-62.756
22.405,-62.741
22.406,-62.712
22.407,-62.729
22.409,-62.669
22.41,-62.696
22.411,-62.709
22.412,-62.689
22.414,-62.664
22.415,-62.684
22.417,-62.647
22.418,-62.672
22.419,-62.645
22.421,-62.639
22.422,-62.651
22.424,-62.624
22.425,-62.648
22.426,-62.602
22.428,-62.615
22.429,-62.661
22.43,-62.627
22.431,-62.589
22.432,-62.605
22.433,-62.574
22.434,-62.586
22.435,-62.573
22.436,-62.573
22.437,-62.556
22.438,-62.549
22.44,-62.558
22.441,-62.524
22.442,-62.549
22.443,-62.521
22.444,-62.549
22.446,-62.51
22.447,-62.543
22.448,-62.531
22.449,-62.495
22.451,-62.503
22.452,-62.528
22.453,-62.463
22.455,-62.504
22.456,-62.48
22.457,-62.508
22.458,-62.492
22.459,-62.432
22.46,-62.488
22.462,-62.515
22.463,-62.372
22.464,-62.556
22.466,-62.47
22.467,-62.408
22.468,-62.417
22.47,-62.455
22.471,-62.507
22.472,-62.39
22.474,-62.382
22.475,-62.407
22.477,-62.388
22.478,-62.338
22.479,-62.368
22.48,-62.427
22.481,-62.392
22.482,-62.328
22.483,-62.346
22.484,-62.362
22.486,-62.38
22.487,-62.356
22.488,-62.382
22.489,-62.366
22.49,-62.333
22.491,-62.349
22.492,-62.313
22.493,-62.339
22.494,-62.283
22.496,-62.287
22.497,-62.308
22.498,-62.257
22.5,-62.278
22.501,-62.248
22.502,-62.259
22.504,-62.251
22.505,-62.235
22.506,-62.226
22.508,-62.249
22.509,-62.211
22.511,-62.246
22.512,-62.207
22.514,-62.206
22.515,-62.215
22.517,-62.202
22.518,-62.206
22.519,-62.174
22.521,-62.162
22.522,-62.141
22.523,-62.31
22.524,-62.166
22.525,-62.127
22.527,-62.268
22.528,-62.286
22.529,-62.142
22.53,-62.098
22.533,-62.299
22.534,-62.316
22.535,-62.173
22.536,-62.121
22.54,-62.152
22.544,-61.846
22.546,-61.87
22.548,-62.08
22.55,-62.114
22.554,-61.739
22.557,-61.755
22.558,-61.939
22.56,-62.275
22.563,-62.248
22.565,-61.992
22.567,-61.928
22.571,-61.971
22.576,-61.903
22.58,-61.942
22.585,-61.871
22.59,-61.908
22.596,-61.829
22.601,-61.904
22.607,-61.498
22.61,-61.609
22.613,-61.888
22.615,-61.918
22.619,-61.455
22.623,-61.591
22.625,-61.785
22.628,-61.849
22.63,-61.673
22.633,-61.679
22.635,-61.724
22.637,-61.687
22.638,-61.653
22.639,-61.652
22.641,-61.63
22.643,-61.625
22.645,-61.619
22.647,-61.654
22.648,-61.613
22.649,-61.603
22.651,-61.624
22.653,-61.615
22.655,-61.584
22.657,-61.57
22.658,-61.547
22.66,-61.546
22.661,-61.528
22.663,-61.523
22.665,-61.516
22.667,-61.498
22.668,-61.505
22.67,-61.491
22.672,-61.493
22.673,-61.493
22.675,-61.481
22.676,-61.481
22.677,-61.436
22.678,-61.462
22.68,-61.449
22.681,-61.471
22.682,-61.431
22.684,-61.467
22.685,-61.421
22.687,-61.435
22.688,-61.402
22.69,-61.363
22.692,-61.564
22.694,-61.367
22.695,-61.353
22.697,-61.347
22.698,-61.44
22.699,-61.437
22.7,-61.271
22.701,-61.403
22.703,-61.421
22.704,-61.347
22.705,-61.313
22.707,-61.331
22.708,-61.344
22.71,-61.329
22.711,-61.303
22.712,-61.305
22.714,-61.271
22.715,-61.302
22.716,-61.304
22.717,-61.305
22.719,-61.264
22.72,-61.382
22.721,-61.386
22.722,-61.252
22.724,-61.216
22.725,-61.367
22.727,-61.386
22.728,-61.245
22.729,-61.193
22.732,-61.42
22.734,-61.426
22.735,-61.289
22.736,-61.06
22.738,-61.083
22.739,-61.26
22.741,-61.272
22.744,-60.966
22.747,-61.19
22.749,-61.301
22.75,-61.123
22.752,-61.073
22.753,-61.232
22.754,-61.204
22.756,-61.074
22.757,-61.049
22.759,-61.182
22.76,-61.161
22.762,-61.136
22.763,-61.048
22.765,-61.1
22.767,-61.019
22.769,-61.054
22.771,-61.047
22.773,-61.041
22.774,-61.029
22.776,-61.04
22.777,-61.026
22.779,-61.024
22.78,-60.998
22.781,-60.981
22.782,-60.999
22.783,-61.004
22.785,-61.041
22.786,-61.02
22.787,-61.006
22.788,-61.016
22.79,-60.99
22.791,-60.975
22.793,-60.965
22.794,-60.931
22.795,-60.94
22.797,-60.92
22.798,-60.934
22.799,-60.943
22.801,-60.908
22.802,-60.914
22.803,-60.888
22.805,-60.897
22.806,-60.904
22.807,-60.924
22.808,-60.913
22.809,-60.88
22.81,-60.888
22.812,-60.874
22.813,-60.869
22.815,-60.86
22.816,-60.877
22.817,-60.841
22.819,-60.871
22.82,-60.832
22.822,-60.859
22.823,-60.847
22.825,-60.789
22.827,-60.763
22.828,-60.906
22.83,-60.883
22.831,-60.789
22.832,-60.72
22.835,-60.773
22.837,-60.781
22.839,-60.749
22.842,-60.761
22.845,-60.71
22.849,-60.73
22.852,-60.556
22.856,-60.552
22.858,-60.788
22.861,-60.788
22.863,-60.487
22.866,-60.463
22.868,-60.731
22.87,-60.723
22.875,-60.287
22.879,-60.363
22.881,-60.693
22.884,-60.699
22.889,-60.314
22.892,-60.291
22.894,-60.623
22.897,-60.637
22.901,-60.302
22.904,-60.282
22.906,-60.577
22.909,-60.591
22.913,-60.209
22.916,-60.19
22.918,-60.508
22.921,-60.536
22.928,-59.921
22.933,-60.402
22.939,-60.4
22.943,-60.072
22.946,-60.1
22.948,-60.248
22.949,-60.502
22.952,-60.482
22.954,-60.292
22.955,-60.059
22.958,-60.038
22.959,-60.198
22.961,-60.47
22.963,-60.47
22.965,-60.302
22.966,-59.982
22.969,-59.971
22.97,-60.145
22.972,-60.176
22.978,-60.104
22.985,-60.132
22.991,-60.055
22.997,-60.384
23.001,-60.394
23.004,-59.987
23.007,-59.908
23.015,-60.342
23.019,-60.353
23.023,-59.877
23.027,-59.792
23.035,-60.371
23.041,-60.223
23.045,-59.521
23.051,-59.63
23.058,-60.368
23.065,-59.987
23.068,-59.633
23.072,-59.782
23.081,-60.019
23.084,-59.918
23.088,-59.637
23.093,-59.423
23.096,-59.669
23.101,-59.762
23.104,-59.693
23.108,-59.574
23.112,-59.53
23.115,-59.676
23.118,-59.666
23.122,-59.439
23.126,-59.414
23.128,-59.578
23.131,-59.7
23.134,-59.671
23.135,-59.583
23.136,-59.185
23.139,-59.411
23.142,-59.536
23.144,-59.314
23.146,-59.25
23.147,-59.421
23.149,-59.441
23.152,-59.243
23.153,-59.232
23.156,-59.46
23.158,-59.479
23.159,-59.334
23.161,-59.294
23.164,-59.324
23.168,-59.262
23.171,-59.282
23.175,-59.224
23.178,-59.266
23.182,-59.233
23.186,-59.354
23.188,-59.201
23.19,-59.179
23.193,-59.314
23.194,-59.177
23.196,-59.156
23.199,-59.168
23.201,-59.1
23.204,-59.24
23.205,-59.264
23.207,-59.115
23.208,-59.082
23.211,-59.103
23.214,-59.071
23.215,-59.083
23.217,-59.098
23.219,-59.055
23.22,-59.072
23.221,-59.049
23.223,-59.079
23.224,-59.033
23.226,-59.043
23.228,-58.991
23.229,-59.007
23.231,-59.021
23.232,-59.021
23.234,-58.982
23.236,-58.997
23.237,-58.988
23.239,-58.982
23.24,-58.998
23.242,-58.985
23.243,-58.949
23.244,-58.959
23.246,-58.96
23.248,-58.953
23.249,-58.922
23.251,-58.948
23.253,-58.915
23.254,-58.923
23.256,-58.922
23.258,-58.902
23.259,-58.914
23.261,-58.877
23.263,-58.899
23.265,-58.87
23.267,-58.884
23.268,-58.851
23.27,-58.854
23.271,-58.858
23.272,-58.881
23.274,-58.849
23.275,-58.878
23.276,-58.834
23.278,-58.818
23.279,-58.845
23.281,-58.807
23.283,-58.817
23.284,-58.794
23.286,-58.798
23.288,-58.774
23.29,-58.774
23.291,-58.742
23.293,-58.779
23.295,-58.776
23.297,-58.746
23.299,-58.765
23.302,-58.735
23.304,-58.755
23.306,-58.722
23.309,-58.733
23.312,-58.693
23.315,-58.717
23.318,-58.675
23.322,-58.7
23.325,-58.473
23.328,-58.467
23.329,-58.637
23.331,-58.664
23.337,-58.269
23.341,-58.488
23.343,-58.688
23.345,-58.701
23.348,-58.301
23.352,-58.285
23.354,-58.443
23.355,-58.766
23.359,-58.699
23.361,-58.333
23.365,-58.36
23.367,-58.668
23.371,-58.655
23.372,-58.485
23.374,-58.411
23.38,-58.435
23.386,-58.352
23.392,-58.432
23.398,-58.245
23.401,-58.271
23.404,-58.462
23.407,-58.419
23.41,-58.289
23.412,-58.257
23.415,-58.393
23.418,-58.373
23.42,-58.293
23.421,-58.187
23.424,-58.277
23.425,-58.284
23.427,-58.28
23.429,-58.234
23.431,-58.165
23.432,-58.235
23.434,-58.255
23.437,-58.122
23.439,-58.256
23.441,-58.263
23.443,-58.14
23.445,-58.08
23.447,-58.224
23.448,-58.23
23.451,-58.038
23.453,-58.026
23.454,-58.153
23.456,-58.165
23.459,-58.134
23.462,-58.141
23.464,-58.109
23.466,-58.123
23.468,-58.01
23.47,-58.005
23.471,-58.125
23.472,-58.119
23.475,-58.103
23.476,-58.008
23.478,-58.023
23.479,-58.069
23.481,-58.061
23.482,-58.002
23.484,-57.993
23.485,-58.038
23.486,-58.037
23.488,-57.978
23.49,-57.976
23.491,-58.017
23.493,-58.012
23.495,-57.945
23.497,-57.963
23.498,-57.988
23.5,-57.983
23.502,-57.932
23.504,-57.938
23.505,-57.961
23.507,-57.951
23.509,-57.882
23.512,-58
23.514,-57.928
23.515,-57.865
23.517,-57.896
23.52,-57.935
23.521,-57.901
23.522,-57.87
23.523,-57.864
23.525,-57.878
23.526,-57.928
23.528,-57.841
23.529,-57.832
23.531,-57.941
23.532,-57.829
23.534,-57.815
23.536,-57.949
23.538,-57.787
23.54,-57.742
23.543,-57.914
23.545,-57.937
23.546,-57.829
23.548,-57.669
23.55,-57.658
23.552,-57.837
23.554,-57.841
23.556,-57.667
23.558,-57.653
23.56,-57.87
23.562,-57.86
23.564,-57.72
23.565,-57.69
23.568,-57.708
23.572,-57.672
23.576,-57.691
23.58,-57.649
23.585,-57.667
23.588,-57.482
23.591,-57.704
23.593,-57.689
23.594,-57.569
23.596,-57.564
23.598,-57.576
23.599,-57.563
23.601,-57.575
23.603,-57.562
23.604,-57.578
23.605,-57.56
23.607,-57.544
23.609,-57.511
23.61,-57.615
23.612,-57.507
23.614,-57.502
23.616,-57.479
23.618,-57.606
23.62,-57.476
23.621,-57.476
23.623,-57.492
23.625,-57.493
23.627,-57.472
23.628,-57.48
23.63,-57.459
23.631,-57.476
23.632,-57.453
23.634,-57.463
23.635,-57.433
23.637,-57.448
23.638,-57.412
23.64,-57.429
23.642,-57.395
23.644,-57.402
23.646,-57.386
23.647,-57.373
23.649,-57.373
23.65,-57.397
23.652,-57.363
23.654,-57.401
23.656,-57.379
23.658,-57.367
23.659,-57.315
23.661,-57.299
23.663,-57.414
23.665,-57.308
23.667,-57.262
23.668,-57.331
23.67,-57.34
23.672,-57.329
23.674,-57.318
23.676,-57.349
23.678,-57.191
23.68,-57.283
23.682,-57.327
23.683,-57.22
23.685,-57.207
23.686,-57.317
23.688,-57.318
23.689,-57.179
23.691,-57.175
23.692,-57.291
23.694,-57.293
23.695,-57.186
23.696,-57.193
23.698,-57.2
23.7,-57.181
23.702,-57.19
23.703,-57.21
23.705,-57.168
23.708,-57.188
23.71,-57.119
23.712,-57.234
23.713,-57.13
23.715,-57.101
23.717,-57.224
23.719,-57.077
23.72,-57.056
23.722,-57.197
23.724,-57.193
23.725,-57.081
23.726,-57.07
23.728,-57.077
23.73,-57.095
23.732,-57.062
23.734,-57.095
23.736,-57.071
23.738,-57.002
23.74,-56.975
23.742,-57.133
23.744,-57.023
23.746,-56.964
23.748,-57.077
23.749,-57.094
23.75,-56.967
23.752,-56.962
23.754,-56.977
23.755,-56.987
23.757,-56.989
23.759,-56.969
23.76,-56.954
23.761,-56.97
23.763,-56.959
23.765,-56.944
23.766,-56.949
23.768,-56.912
23.771,-56.949
23.772,-56.937
23.774,-56.927
23.775,-56.861
23.777,-56.999
23.779,-56.883
23.78,-56.882
23.782,-56.898
23.783,-56.866
23.786,-56.857
23.788,-56.864
23.79,-56.834
23.792,-56.848
23.794,-56.823
23.795,-56.832
23.797,-56.839
23.799,-56.809
23.801,-56.822
23.802,-56.801
23.804,-56.805
23.805,-56.791
23.806,-56.799
23.808,-56.796
23.809,-56.776
23.811,-56.778
23.812,-56.772
23.814,-56.783
23.815,-56.761
23.816,-56.765
23.818,-56.754
23.819,-56.76
23.821,-56.738
23.822,-56.754
23.824,-56.744
23.826,-56.726
23.828,-56.72
23.83,-56.694
23.832,-56.785
23.834,-56.743
23.835,-56.672
23.836,-56.693
23.838,-56.678
23.84,-56.673
23.841,-56.651
23.843,-56.709
23.846,-56.717
23.849,-56.553
23.851,-56.532
23.852,-56.646
23.854,-56.67
23.858,-56.43
23.861,-56.458
23.863,-56.637
23.866,-56.654
23.87,-56.398
23.873,-56.4
23.875,-56.545
23.877,-56.577
23.881,-56.509
23.886,-56.525
23.89,-56.478
23.894,-56.502
23.899,-56.457
23.903,-56.477
23.907,-56.281
23.91,-56.299
23.911,-56.418
23.913,-56.57
23.915,-56.51
23.917,-56.391
23.919,-56.263
23.921,-56.437
23.924,-56.394
23.926,-56.271
23.928,-56.347
23.929,-56.382
23.932,-56.373
23.934,-56.357
23.936,-56.351
23.938,-56.338
23.941,-56.299
23.942,-56.323
23.944,-56.296
23.946,-56.33
23.948,-56.235
23.949,-56.22
23.951,-56.32
23.952,-56.319
23.954,-56.208
23.955,-56.254
23.956,-56.253
23.957,-56.286
23.959,-56.239
23.96,-56.225
23.961,-56.204
23.963,-56.246
23.964,-56.24
23.965,-56.222
23.967,-56.225
23.968,-56.232
23.97,-56.146
23.971,-56.27
23.973,-56.275
23.974,-56.175
23.976,-56.149
23.978,-56.264
23.98,-56.259
23.982,-56.114
23.984,-56.088
23.986,-56.23
23.988,-56.238
23.99,-56.11
23.991,-56.048
23.995,-56.19
23.997,-56.151
23.999,-56.042
24.001,-56.038
24.002,-56.181
24.004,-56.115
24.006,-56.05
24.007,-56.047
24.01,-56.066
24.012,-56.147
24.013,-56.024
24.015,-56.005
24.017,-56.12
24.019,-55.987
24.021,-55.974
24.023,-56.073
24.024,-56.089
24.026,-55.973
24.027,-55.975
24.029,-55.972
24.031,-55.973
24.033,-55.96
24.035,-55.977
24.036,-55.98
24.039,-55.945
24.041,-55.965
24.043,-55.959
24.045,-55.931
24.046,-55.935
24.048,-55.909
24.05,-55.912
24.052,-55.926
24.053,-55.881
24.055,-55.891
24.057,-55.919
24.06,-55.745
24.062,-55.877
24.064,-55.881
24.067,-55.889
24.069,-55.867
24.072,-55.827
24.074,-55.837
24.076,-55.803
24.079,-55.812
24.081,-55.807
24.083,-55.785
24.084,-55.794
24.086,-55.741
24.088,-55.748
24.09,-55.894
24.092,-55.726
24.094,-55.705
24.096,-55.844
24.099,-55.814
24.1,-55.714
24.102,-55.65
24.104,-55.77
24.106,-55.769
24.109,-55.624
24.111,-55.693
24.113,-55.729
24.115,-55.723
24.117,-55.714
24.12,-55.581
24.121,-55.699
24.123,-55.708
24.125,-55.561
24.127,-55.67
24.129,-55.747
24.131,-55.591
24.133,-55.56
24.136,-55.73
24.138,-55.717
24.14,-55.576
24.142,-55.552
24.146,-55.598
24.152,-55.491
24.154,-55.452
24.155,-55.555
24.157,-55.571
24.16,-55.435
24.162,-55.562
24.164,-55.548
24.166,-55.536
24.168,-55.534
24.17,-55.45
24.172,-55.455
24.174,-55.563
24.176,-55.462
24.178,-55.448
24.18,-55.543
24.183,-55.487
24.185,-55.399
24.186,-55.376
24.187,-55.476
24.189,-55.488
24.191,-55.48
24.193,-55.392
24.195,-55.367
24.198,-55.415
24.199,-55.433
24.201,-55.389
24.203,-55.37
24.205,-55.373
24.207,-55.364
24.208,-55.367
24.21,-55.35
24.212,-55.353
24.214,-55.327
24.216,-55.335
24.218,-55.315
24.22,-55.293
24.223,-55.433
24.225,-55.287
24.227,-55.266
24.229,-55.398
24.231,-55.398
24.233,-55.307
24.234,-55.181
24.236,-55.312
24.238,-55.261
24.24,-55.234
24.242,-55.239
24.243,-55.234
24.245,-55.248
24.247,-55.225
24.249,-55.238
24.251,-55.232
24.253,-55.239
24.255,-55.216
24.258,-55.269
24.259,-55.149
24.261,-55.139
24.263,-55.149
24.266,-55.115
24.269,-55.146
24.271,-55.178
24.272,-55.178
24.274,-55.113
24.276,-55.124
24.278,-55.136
24.28,-55.081
24.282,-55.179
24.284,-55.072
24.286,-55.041
24.288,-55.129
24.289,-55.134
24.291,-55.007
24.294,-55.073
24.295,-55.09
24.297,-55.087
24.299,-55.014
24.302,-54.996
24.303,-55.031
24.305,-55.119
24.307,-55.041
24.309,-55.02
24.311,-55.007
24.314,-55.005
24.316,-54.934
24.318,-55.045
24.32,-55.018
24.322,-54.931
24.323,-54.916
24.325,-55.034
24.327,-55.033
24.329,-54.919
24.33,-54.909
24.332,-55.022
24.334,-55.025
24.335,-54.915
24.337,-54.894
24.34,-55.023
24.342,-55.023
24.344,-54.853
24.347,-54.827
24.351,-55.068
24.355,-54.937
24.356,-54.821
24.358,-54.799
24.361,-54.955
24.363,-54.94
24.366,-54.734
24.369,-54.724
24.372,-54.94
24.375,-54.928
24.377,-54.73
24.38,-54.695
24.385,-54.961
24.389,-54.917
24.392,-54.677
24.396,-54.646
24.402,-54.876
24.406,-54.862
24.41,-54.586
24.414,-54.557
24.421,-54.824
24.426,-54.756
24.432,-54.478
24.438,-54.438
24.445,-54.735
24.452,-54.721
24.459,-54.38
24.466,-54.187
24.47,-54.386
24.475,-54.566
24.48,-54.531
24.487,-54.232
24.494,-54.335
24.497,-54.474
24.501,-54.454
24.505,-54.32
24.509,-54.327
24.514,-54.4
24.519,-54.383
24.522,-54.292
24.526,-54.269
24.53,-54.335
24.534,-54.239
24.536,-54.242
24.537,-54.287
24.54,-54.358
24.541,-54.277
24.543,-54.1
24.546,-54.264
24.549,-54.277
24.552,-54.086
24.555,-54.076
24.557,-54.235
24.56,-54.251
24.565,-53.99
24.569,-54.119
24.572,-54.242
24.575,-54.217
24.577,-54.095
24.58,-54.068
24.583,-54.219
24.586,-54.231
24.589,-54.09
24.591,-54.055
24.596,-54.194
24.598,-54.057
24.601,-54.033
24.605,-54.071
24.608,-53.945
24.61,-53.935
24.612,-54.026
24.614,-54.037
24.617,-54.009
24.62,-54.053
24.623,-53.851
24.626,-54.005
24.629,-54.016
24.632,-53.858
24.635,-53.843
24.637,-53.94
24.638,-53.958
24.642,-53.812
24.644,-53.916
24.646,-53.932
24.649,-53.813
24.651,-53.914
24.653,-53.902
24.655,-53.879
24.658,-53.893
24.66,-53.851
24.662,-53.853
24.664,-53.855
24.666,-53.828
24.669,-53.834
24.671,-53.83
24.673,-53.833
24.676,-53.779
24.678,-53.808
24.68,-53.814
24.682,-53.757
24.684,-53.765
24.686,-53.789
24.688,-53.788
24.69,-53.789
24.692,-53.766
24.695,-53.746
24.698,-53.725
24.7,-53.8
24.702,-53.677
24.705,-53.686
24.708,-53.811
24.71,-53.663
24.712,-53.641
24.715,-53.767
24.717,-53.773
24.719,-53.67
24.72,-53.629
24.725,-53.785
24.728,-53.797
24.729,-53.702
24.731,-53.497
24.734,-53.506
24.736,-53.629
24.739,-53.646
24.744,-53.462
24.747,-53.618
24.749,-53.603
24.752,-53.501
24.755,-53.564
24.756,-53.58
24.758,-53.571
24.76,-53.498
24.762,-53.539
24.765,-53.545
24.767,-53.541
24.77,-53.494
24.772,-53.489
24.775,-53.5
24.778,-53.518
24.779,-53.494
24.781,-53.439
24.783,-53.494
24.786,-53.499
24.789,-53.443
24.791,-53.436
24.793,-53.444
24.795,-53.453
24.798,-53.45
24.801,-53.458
24.804,-53.318
24.806,-53.419
24.808,-53.429
