Packet #,Checksum Status,Output Checksum,magic1,magic2,state,typeID,PAD,PAD,pwr_ctr,flight_ctr,checksum,magic3,latitude,longitude,height,northVel,eastVel,downVel,posAccuracy,year,month,day,hour,minute,second,numSatellites,fixQuality,PAD,PAD,PAD,Packet (hex)
198982,OK,2618497207,43690,170,12,5,0,0,36517404572,233332881,2618497207,3435973836,35.3213295,-117.7134694,4504555,-19032,11425,37021,454,2022,4,23,16,27,53,28,3,0,0,0,b9de365321a9414097ec8e7ba96d5dc0ebbb4400a8b5ffffa12c00009d900000c6010000e6070417101b351c03000000aaaaaa0c050000009c5f9b80080000009160e80d00000000b718139ccccccccc
199327,OK,776095744,43690,170,12,5,0,0,36518461084,234389393,776095744,3435973836,35.321153,-117.7133411,4466161,-19738,11716,38209,435,2022,4,23,16,27,54,28,3,0,0,0,9201a08a1ba9414021d96d61a76d5dc0f1254400e6b2ffffc42d000041950000b3010000e6070417101b361c03000000aaaaaa0c050000009c7eab8008000000917ff80d000000000048422ecccccccc
199663,OK,3325610418,43690,170,12,5,0,0,36519506454,235434763,3325610418,3435973836,35.3209758,-117.7132096,4427747,-19366,12268,38023,438,2022,4,23,16,27,55,27,3,0,0,0,5ae729bc15a941405ecce039a56d5dc0e38f43005ab4ffffec2f000087940000b6010000e6070417101b371b03000000aaaaaa0c050000001672bb80080000000b73080e00000000b2c938c6cccccccc
199981,OK,3389214302,43690,170,12,5,0,0,36520553228,236481537,3389214302,3435973836,35.3208028,-117.7130728,4390169,-18092,12655,36157,432,2022,4,23,16,27,56,27,3,0,0,0,8c3bef1010a94140b2ea18fca26d5dc019fd420054b9ffff6f3100003d8d0000b0010000e6070417101b381b03000000aaaaaa0c050000000c6bcb8008000000016c180e000000005e4e03cacccccccc
200150,OK,1023645366,43690,170,12,5,0,0,36521084172,237012481,1023645366,3435973836,35.3206515,-117.7129335,4354219,-15212,12435,35116,441,2022,4,23,16,27,57,28,3,0,0,0,e8f4bc1b0ba9414042aed4b3a06d5dc0ab70420094c4ffff933000002c890000b9010000e6070417101b391c03000000aaaaaa0c050000000c85d380080000000186200e00000000b696033dcccccccc
200497,OK,2342403205,43690,170,12,5,0,0,36522138213,238066522,2342403205,3435973836,35.3205289,-117.7127995,4318968,-12045,11907,34821,456,2022,4,23,16,27,58,27,3,0,0,0,20764b1707a94140ba46cb819e6d5dc0f8e64100f3d0ffff832e000005880000c8010000e6070417101b3a1b03000000aaaaaa0c05000000659ae380080000005a9b300e00000000853c9e8bcccccccc
200844,OK,2142220755,43690,170,12,5,0,0,36523195912,239124221,2142220755,3435973836,35.3204256,-117.7126627,4284267,-9989,13108,34192,443,2022,4,23,16,27,59,28,3,0,0,0,8d66c0b403a941400f6503449c6d5dc06b5f4100fbd8ffff3433000090850000bb010000e6070417101b3b1c03000000aaaaaa0c0500000008bef38008000000fdbe400e00000000d3b1af7fcccccccc
201188,OK,1988871325,43690,170,12,5,0,0,36524243694,240172003,1988871325,3435973836,35.3203347,-117.712508,4250150,-9203,15009,35469,437,2022,4,23,16,28,0,29,3,0,0,0,11233aba00a94140db8827bb996d5dc026da40000ddcffffa13a00008d8a0000b5010000e6070417101c001d03000000aaaaaa0c05000000eeba038108000000e3bb500e000000009dc48b76cccccccc
201515,OK,1802697305,43690,170,12,5,0,0,36525298280,241226589,1802697305,3435973836,35.3202538,-117.7123381,4213399,-8712,15799,37815,436,2022,4,23,16,28,1,27,3,0,0,0,b9b59613fea8414077cc8af2966d5dc0974a4000f8ddffffb73d0000b7930000b4010000e6070417101c011b03000000aaaaaa0c0500000068d21381080000005dd3600e0000000059fa726bcccccccc
201852,OK,3724664671,43690,170,12,5,0,0,36526344173,242272481,3724664671,3435973836,35.3201725,-117.7121679,4172577,-9342,15358,42339,438,2022,4,23,16,28,2,27,3,0,0,0,0e4a9869fba84140b4f0ab28946d5dc021ab3f0082dbfffffe3b000063a50000b6010000e6070417101c021b03000000aaaaaa0c05000000edc7238108000000e1c8700e000000005fdf01decccccccc
202201,OK,1362087459,43690,170,12,5,0,0,36527405351,243333660,1362087459,3435973836,35.3200791,-117.7120244,4131647,-11228,10627,38798,437,2022,4,23,16,28,3,28,3,0,0,0,0d0a51195af8a841400efdc9ce916d5dc03f0b3f0024d4ffff832900008e970000b5010000e6070417101c031c03000000aaaaaa0c0500000027f93381080000001cfa800e0000000023ce2f51cccccccc
202545,OK,1892994781,43690,170,12,5,0,0,36528457189,244385498,1892994781,3435973836,35.319972,-117.7119307,4094501,-12566,6366,35814,447,2022,4,23,16,28,4,27,3,0,0,0,5fd1add7f4a841402d61c845906d5dc0257a3e00eaceffffde180000e68b0000bf010000e6070417101c041b03000000aaaaaa0c05000000e505448108000000da06910e00000000ddced470cccccccc
202888,OK,270524261,43690,170,12,5,0,0,36529503049,245431357,270524261,3435973836,35.3198561,-117.7118765,4059458,-13221,3557,34575,462,2022,4,23,16,28,5,28,3,0,0,0,8a76700bf1a841409e9273628f6d5dc042f13d005bccffffe50d00000f870000ce010000e6070417101c051c03000000aaaaaa0c0500000049fb5381080000003dfca00e0000000065df1f10cccccccc
203583,OK,725303458,43690,170,12,5,0,0,36531615759,247544068,725303458,3435973836,35.3196002,-117.7117664,3988914,-14804,8196,33478,439,2022,4,23,16,28,7,29,3,0,0,0,c465cba8e8a841401099a8948d6d5dc0b2dd3c002cc6ffff04200000c6820000b7010000e6070417101c071d03000000aaaaaa0c050000000f387481080000000439c10e00000000a2403b2bcccccccc
203761,OK,2644562529,43690,170,12,5,0,0,36532121180,248049489,2644562529,3435973836,35.3194646,-117.7116519,3955321,-15831,12313,32415,418,2022,4,23,16,28,8,28,3,0,0,0,679d4c37e4a84140b82869b48b6d5dc0795a3c0029c2ffff193000009f7e0000a2010000e6070417101c081c03000000aaaaaa0c050000005cee7b810800000051efc80e0000000061d2a09dcccccccc
204116,OK,90483503,43690,170,12,5,0,0,36533190754,249119063,90483503,3435973836,35.3193302,-117.7115012,3922668,-13886,15099,32880,423,2022,4,23,16,28,9,26,3,0,0,0,04d0decfdfa841402544543c896d5dc0ecda3b00c2c9fffffb3a000070800000a7010000e6070417101c091a03000000aaaaaa0c0500000062408c81080000005741d90e000000002fab6405cccccccc
204809,OK,1943312872,43690,170,12,5,0,0,36535295023,251223332,1943312872,3435973836,35.3191224,-117.7111589,3854983,-8961,13940,35511,440,2022,4,23,16,28,11,27,3,0,0,0,e4b5b700d9a8414099709ea0836d5dc087d23a00ffdcffff74360000b78a0000b8010000e6070417101c0b1b03000000aaaaaa0c050000002f5cac8108000000245df90e00000000e899d473cccccccc
205159,OK,2705482121,43690,170,12,5,0,0,36536349513,252277822,2705482121,3435973836,35.3190567,-117.7110153,3818786,-5890,11954,35898,452,2022,4,23,16,28,12,27,3,0,0,0,eb0896d9d6a84140291d5146816d5dc022453a00fee8ffffb22e00003a8c0000c4010000e6070417101c0c1b03000000aaaaaa0c050000004973bc81080000003e74090f00000000896142a1cccccccc
205482,OK,1266705543,43690,170,12,5,0,0,36537399336,253327644,1266705543,3435973836,35.3190115,-117.7108942,3782770,-4353,9943,35376,465,2022,4,23,16,28,13,27,3,0,0,0,21c66b5ed5a84140a1fa624a7f6d5dc072b83900ffeeffffd7260000308a0000d1010000e6070417101c0d1b03000000aaaaaa0c050000002878cc81080000001c79190f000000008764804bcccccccc
205827,OK,1496248585,43690,170,12,5,0,0,36538449375,254377684,1496248585,3435973836,35.3189641,-117.710798,3747626,-6256,7312,33284,479,2022,4,23,16,28,14,27,3,0,0,0,8d0ccdd0d3a84140fb03e5b67d6d5dc02a2f390090e7ffff901c000004820000df010000e6070417101c0e1b03000000aaaaaa0c05000000df7ddc8108000000d47e290f0000000009f12e59cccccccc
206172,OK,187365023,43690,170,12,5,0,0,36539504084,255432392,187365023,3435973836,35.3188864,-117.7107165,3714191,-11329,7279,32134,482,2022,4,23,16,28,15,29,3,0,0,0,d0910145d1a84140900e0f617c6d5dc08fac3800bfd3ffff6f1c0000867d0000e2010000e6070417101c0f1d03000000aaaaaa0c05000000d495ec8108000000c896390f000000009ff62a0bcccccccc
206519,OK,4136015947,43690,170,12,5,0,0,36540552420,256480729,4136015947,3435973836,35.3187757,-117.7106275,3681602,-13658,8854,32132,489,2022,4,23,16,28,16,28,3,0,0,0,372163a4cda84140d908c4eb7a6d5dc0422d3800a6caffff96220000847d0000e9010000e6070417101c101c03000000aaaaaa0c05000000e494fc8108000000d995490f000000004b9886f6cccccccc
206684,OK,2320568124,43690,170,12,5,0,0,36541083242,257011551,2320568124,3435973836,35.3186523,-117.7105203,3648595,-13680,10693,33834,489,2022,4,23,16,28,17,29,3,0,0,0,c8a53b99c9a8414039e9222a796d5dc053ac370090caffffc52900002a840000e9010000e6070417101c111d03000000aaaaaa0c050000006aae0482080000005faf510f000000003c0f518acccccccc
207004,OK,3576327846,43690,170,12,5,0,0,36542136396,258064705,3576327846,3435973836,35.3185376,-117.7103923,3613373,-12190,12496,34309,456,2022,4,23,16,28,18,26,3,0,0,0,ee450fd7c5a8414022f54311776d5dc0bd22370062d0ffffd030000005860000c8010000e6070417101c121a03000000aaaaaa0c050000004cc014820800000041c1610f00000000a66e2ad5cccccccc
207352,OK,2315756202,43690,170,12,5,0,0,36543197330,259125639,2315756202,3435973836,35.3184371,-117.7102473,3578703,-10168,13728,35040,452,2022,4,23,16,28,19,27,3,0,0,0,a22a018cc2a84140a06417b1746d5dc04f9b360048d8ffffa0350000e0880000c4010000e6070417101c131b03000000aaaaaa0c0500000092f024820800000087f1710f00000000aaa2078acccccccc
207697,OK,3645795717,43690,170,12,5,0,0,36544252037,260180346,3645795717,3435973836,35.3183577,-117.7101081,3544355,-7441,11462,33606,462,2022,4,23,16,28,20,28,3,0,0,0,03f7f2f1bfa84140fb873e69726d5dc023153600efe2ffffc62c000046830000ce010000e6070417101c141c03000000aaaaaa0c0500000085083582080000007a09820f00000000856d4ed9cccccccc
208040,OK,1436441563,43690,170,12,5,0,0,36545301865,261230174,1436441563,3435973836,35.3182923,-117.7100083,3511245,-6906,6927,32238,462,2022,4,23,16,28,21,26,3,0,0,0,c88855cdbda84140de18a7c6706d5dc0cd93350006e5ffff0f1b0000ee7d0000ce010000e6070417101c151a03000000aaaaaa0c05000000690d4582080000005e0e920f00000000db5b9e55cccccccc
208388,OK,3022885656,43690,170,12,5,0,0,36546363165,262291474,3022885656,3435973836,35.3182162,-117.7099438,3479227,-9871,4735,31112,478,2022,4,23,16,28,22,28,3,0,0,0,5907f64ebba84140debf1eb86f6d5dc0bb16350071d9ffff7f12000088790000de010000e6070417101c161c03000000aaaaaa0c050000001d3f5582080000001240a20f0000000018932db4cccccccc
208741,OK,1868883482,43690,170,12,5,0,0,36547422427,263350736,1868883482,3435973836,35.3181149,-117.7098871,3447248,-12640,5532,32313,498,2022,4,23,16,28,23,30,3,0,0,0,e5009c3a2e000000aaaaaa0c0b000000135e658208000000085fb20f000000002693ff0d0acccccccc66ef31fdb7a841408b964dca6e6d5dc0d0993400a0ceffff9c150000397e0000f2010000e6070417101c171e03000000aaaaaa0c05000000db68658208000000d069b20f000000001ae6646fcccccccc
209087,OK,3502396212,43690,170,12,5,0,0,36548468162,264396471,3502396212,3435973836,35.3179961,-117.709821,3415112,-13710,6605,32481,501,2022,4,23,16,28,24,30,3,0,0,0,b5e0a018b4a84140e5400fb56d6d5dc0481c340072caffffcd190000e17e0000f5010000e6070417101c181e03000000aaaaaa0c05000000c25d758208000000b75ec20f000000003453c2d0cccccccc
209439,OK,2795960207,43690,170,12,5,0,0,36549523603,265451912,2795960207,3435973836,35.3178712,-117.7097319,3383038,-13442,9629,32303,500,2022,4,23,16,28,25,28,3,0,0,0,8e2be400b0a8414063db583f6c6d5dc0fe9e33007ecbffff9d2500002f7e0000f4010000e6070417101c191c03000000aaaaaa0c0500000093788582080000008879d20f000000008ff7a6a6cccccccc
209791,OK,3458855483,43690,170,12,5,0,0,36550576818,266505127,3458855483,3435973836,35.3177764,-117.7096145,3350466,-9099,12794,31194,471,2022,4,23,16,28,26,28,3,0,0,0,66b8a6e5aca841401d91ef526a6d5dc0c21f330075dcfffffa310000da790000d7010000e6070417101c1a1c03000000aaaaaa0c05000000b28a958208000000a78be20f000000003bf229cecccccccc
209968,OK,343813923,43690,170,12,5,0,0,36551081041,267009350,343813923,3435973836,35.3177097,-117.7094721,3318334,-5709,13008,32551,470,2022,4,23,16,28,27,28,3,0,0,0,9d8f21b6aaa841402abbaafd676d5dc03ea23200b3e9ffffd0320000277f0000d6010000e6070417101c1b1c03000000aaaaaa0c05000000513c9d8208000000463dea0f00000000232f7e14cccccccc
210326,OK,3574742922,43690,170,12,5,0,0,36552151079,268079388,3574742922,3435973836,35.3176793,-117.7093482,3285591,-1004,9532,32372,482,2022,4,23,16,28,28,26,3,0,0,0,df0e1eb7a9a841407e1efef5656d5dc05722320014fcffff3c250000747e0000e2010000e6070417101c1c1a03000000aaaaaa0c050000002790ad82080000001c91fa0f000000008a3f12d5cccccccc
210988,OK,281737948,43690,170,12,5,0,0,36554263670,270191979,281737948,3435973836,35.3176978,-117.709228,3219552,1915,1943,33083,495,2022,4,23,16,28,30,26,3,0,0,0,6d814e52aaa84140145ad6fd636d5dc0602031007b070000970700003b810000ef010000e6070417101c1e1a03000000aaaaaa0c0500000076cccd82080000006bcd1a1000000000dcfaca10cccccccc
211325,OK,944438927,43690,170,12,5,0,0,36555307023,271235331,944438927,3435973836,35.3176998,-117.7092182,3186858,-1283,-304,31657,504,2022,4,23,16,28,31,28,3,0,0,0,0e791563aaa8414097aebbd4636d5dc0aaa03000fdfaffffd0feffffa97b0000f8010000e6070417101c1f1c03000000aaaaaa0c050000000fb8dd820800000003b92a10000000008ffe4a38cccccccc
211667,OK,3717730160,43690,170,12,5,0,0,36556351026,272279335,3717730160,3435973836,35.3176711,-117.7092214,3154348,-4857,-276,32075,492,2022,4,23,16,28,32,29,3,0,0,0,32b15472a9a84140e4a727e2636d5dc0ac21300007edffffecfeffff4b7d0000ec010000e6070417101c201d03000000aaaaaa0c0500000032a6ed820800000027a73a1000000000700f98ddcccccccc
212017,OK,3634839922,43690,170,12,5,0,0,36557417791,273346100,3634839922,3435973836,35.3176256,-117.7092121,3121748,-5389,2057,32799,485,2022,4,23,16,28,33,29,3,0,0,0,aa2fa6f4a7a841405bdb25bb636d5dc054a22f00f3eaffff090800001f800000e5010000e6070417101c211d03000000aaaaaa0c050000003fedfd820800000034ee4a10000000007241a7d8cccccccc
212334,OK,3807337698,43690,170,12,5,0,0,36558472011,274400320,3807337698,3435973836,35.3175902,-117.7091747,3088652,-2618,4519,32425,472,2022,4,23,16,28,34,28,3,0,0,0,da43b1cba6a84140a3e9471e636d5dc00c212f00c6f5ffffa7110000a97e0000d8010000e6070417101c221c03000000aaaaaa0c050000004b030e830800000040045b1000000000e25cefe2cccccccc
212685,OK,488476676,43690,170,12,5,0,0,36559523364,275451673,488476676,3435973836,35.3175769,-117.7091218,3054736,-404,4962,33699,463,2022,4,23,16,28,35,27,3,0,0,0,87bb1f5ca6a841405cf86640626d5dc0909c2e006cfeffff62130000a3830000cf010000e6070417101c231b03000000aaaaaa0c05000000240e1e8308000000190f6b100000000004901d1dcccccccc
213034,OK,2633167783,43690,170,12,5,0,0,36560575552,276503862,2633167783,3435973836,35.317582,-117.7090762,3020148,1582,3291,35373,456,2022,4,23,16,28,36,27,3,0,0,0,58ff18ff81fd0000aaaaaa0c0300000048092e83080000003d0d0a7b10000000005f69923bcccccccc2ee6e786a6a84140ce572481616d5dc074152e002e060000db0c00002d8a0000c8010000e6070417101c241b03000000aaaaaa0c05000000401c2e8308000000361d7b1000000000a7f3f29ccccccccc
213202,OK,1485884419,43690,170,12,5,0,0,36561106335,277034644,1485884419,3435973836,35.3175988,-117.7090532,2985191,2133,860,34322,457,2022,4,23,16,28,37,28,3,0,0,0,da9fd513a7a84140f247ac20616d5dc0e78c2d00550800005c03000012860000c9010000e6070417101c251c03000000aaaaaa0c050000009f35368308000000943683100000000003cc9058cccccccc
213542,OK,2094035832,43690,170,12,5,0,0,36562158207,278086516,2094035832,3435973836,35.3176093,-117.7090529,2950626,356,-798,34476,461,2022,4,23,16,28,38,27,3,0,0,0,e633ea6ba7a8414092286a1f616d5dc0e2052d0064010000e2fcffffac860000cd010000e6070417101c261b03000000aaaaaa0c050000007f4246830800000074439310000000007873d07ccccccccc
213886,OK,3566479507,43690,170,12,5,0,0,36563205899,279134208,3566479507,3435973836,35.3175973,-117.7090531,2916720,-3004,705,33276,454,2022,4,23,16,28,39,25,3,0,0,0,21664007a7a8414027e84020616d5dc070812c0044f4ffffc1020000fc810000c6010000e6070417101c271903000000aaaaaa0c050000000b3f5683080000000040a31000000000932894d4cccccccc
214924,OK,634004882,43690,170,12,5,0,0,36566364229,282292538,634004882,3435973836,35.3174646,-117.7089698,2812264,-6690,2840,35028,430,2022,4,23,16,28,42,26,3,0,0,0,a15115aea2a841408136dec25f6d5dc068e92a00dee5ffff180b0000d4880000ae010000e6070417101c2a1a03000000aaaaaa0c0500000045708683080000003a71d310000000009225ca25cccccccc
215277,OK,1708726237,43690,170,12,5,0,0,36567426478,283354787,1708726237,3435973836,35.317399,-117.7089426,2776832,-7780,1745,35115,429,2022,4,23,16,28,43,29,3,0,0,0,3d64ca87a0a84140706fc8505f6d5dc0005f2a009ce1ffffd10600002b890000ad010000e6070417101c2b1d03000000aaaaaa0c05000000aea5968308000000a3a6e31000000000dd17d965cccccccc
215622,OK,44823441,43690,170,12,5,0,0,36568476516,284404824,44823441,3435973836,35.3173204,-117.708922,2742134,-9627,1726,33215,442,2022,4,23,16,28,44,27,3,0,0,0,442d72f49da841408e5a61fa5e6d5dc076d7290065daffffbe060000bf810000ba010000e6070417101c2c1b03000000aaaaaa0c0500000064aba6830800000058acf3100000000091f3ab02cccccccc
215966,OK,2836458667,43690,170,12,5,0,0,36569523076,285451385,2836458667,3435973836,35.3172309,-117.708903,2707953,-10316,1769,34681,457,2022,4,23,16,28,45,28,3,0,0,0,ec63aa059ba841405242b0aa5e6d5dc0f1512900b4d7ffffe906000079870000c9010000e6070417101c2d1c03000000aaaaaa0c0500000084a3b6830800000079a4031100000000abec10a9cccccccc
216291,OK,2470361358,43690,170,12,5,0,0,36570570675,286498984,2470361358,3435973836,35.3171414,-117.7088833,2671041,-9506,1283,37372,460,2022,4,23,16,28,46,31,3,0,0,0,949ae21698a841408e8b0f585e6d5dc0c1c12800dedaffff03050000fc910000cc010000e6070417101c2e1f03000000aaaaaa0c05000000b39fc68308000000a8a01311000000000eb93e93cccccccc
216639,OK,1382104676,43690,170,12,5,0,0,36571631092,287559401,1382104676,3435973836,35.317066,-117.7088725,2633707,-7150,724,35598,449,2022,4,23,16,28,47,29,3,0,0,0,3656629e95a841402922c32a5e6d5dc0eb2f280012e4ffffd40200000e8b0000c1010000e6070417101c2f1d03000000aaaaaa0c05000000f4cdd68308000000e9ce231100000000643e6152cccccccc
216816,OK,1433372569,43690,170,12,5,0,0,36572133104,288061413,1433372569,3435973836,35.3170121,-117.7088699,2598343,-4657,-181,33587,450,2022,4,23,16,28,48,29,3,0,0,0,d8f73cda93a841409a67db1f5e6d5dc0c7a52700cfedffff4bffffff33830000c2010000e6070417101c301d03000000aaaaaa0c05000000f076de8308000000e5772b110000000099876f55cccccccc
217178,OK,3506150848,43690,170,12,5,0,0,36573210964,289139273,3506150848,3435973836,35.3169686,-117.7088614,2564997,-4797,1671,32017,443,2022,4,23,16,28,49,28,3,0,0,0,f06d556d92a84140649934fc5d6d5dc08523270043edffff87060000117d0000bb010000e6070417101c311c03000000aaaaaa0c0500000054e9ee830800000049ea3b1100000000c09dfbd0cccccccc
217528,OK,501244804,43690,170,12,5,0,0,36574262775,290191084,501244804,3435973836,35.316922,-117.7088394,2532451,-5597,2363,33170,437,2022,4,23,16,28,50,30,3,0,0,0,03b16ce690a841407047ee9f5d6d5dc063a4260023eaffff3b09000092810000b5010000e6070417101c321e03000000aaaaaa0c05000000f7f5fe8308000000ecf64b11000000008463e01dcccccccc
218196,OK,2013135068,43690,170,12,5,0,0,36576356995,292285304,2013135068,3435973836,35.3168172,-117.7087795,2461388,-6194,2537,35950,437,2022,4,23,16,28,52,30,3,0,0,0,b7674c778da84140d024b1a45c6d5dc0cc8e2500cee7ffffe90900006e8c0000b5010000e6070417101c341e03000000aaaaaa0c0500000083ea1e840800000078eb6b1100000000dc00fe77cccccccc
218539,OK,3821060049,43690,170,12,5,0,0,36577417617,293345926,3821060049,3435973836,35.3167699,-117.7087551,2426681,-4796,2187,33634,435,2022,4,23,16,28,53,29,3,0,0,0,b86d84ea8ba84140e2d7593e5c6d5dc03907250044edffff8b08000062830000b3010000e6070417101c351d03000000aaaaaa0c0500000091192f8408000000861a7c1100000000d1bfc0e3cccccccc
218890,OK,1353663621,43690,170,12,5,0,0,36578473516,294401825,1353663621,3435973836,35.3167424,-117.7087284,2393339,-1443,2388,32448,439,2022,4,23,16,28,54,27,3,0,0,0,d6a0d4038ba84140c5ef5cce5b6d5dc0fb8424005dfaffff54090000c07e0000b7010000e6070417101c361b03000000aaaaaa0c050000002c363f840800000021378c11000000008544af50cccccccc
219238,OK,2335896729,43690,170,12,5,0,0,36579527590,295455899,2335896729,3435973836,35.3167339,-117.7087062,2359757,-738,1807,33397,433,2022,4,23,16,28,55,30,3,0,0,0,6b0487bc8aa841403cde3f715b6d5dc0cd0124001efdffff0f07000075820000b1010000e6070417101c371e03000000aaaaaa0c05000000a64b4f84080000009b4c9c110000000099f43a8bcccccccc
219580,OK,787373295,43690,170,12,5,0,0,36580574115,296502424,787373295,3435973836,35.3167268,-117.7086926,2325312,-558,726,34065,423,2022,4,23,16,28,56,30,3,0,0,0,24e2f7808aa84140b3fa34385b6d5dc0407b2300d2fdffffd602000011850000a7010000e6070417101c381e03000000aaaaaa0c05000000a3435f84080000009844ac1100000000ef5cee2ecccccccc
219746,OK,1974917434,43690,170,12,5,0,0,36581102996,297031305,1974917434,3435973836,35.3167199,-117.7086797,2291676,-917,1597,32744,425,2022,4,23,16,28,57,30,3,0,0,0,063f16478aa84140b3b519025b6d5dc0dcf722006bfcffff3d060000e87f0000a9010000e6070417101c391e03000000aaaaaa0c0500000094556784080000008956b411000000003ad9b675cccccccc
220095,OK,2069678508,43690,170,12,5,0,0,36582149004,298077313,2069678508,3435973836,35.3167104,-117.7086601,2258813,-1342,1982,32786,421,2022,4,23,16,28,58,31,3,0,0,0,cb2665f789a84140b95ee4af5a6d5dc07d772200c2faffffbe07000012800000a5010000e6070417101c3a1f03000000aaaaaa0c050000008c4b778408000000814cc41100000000acc95c7bcccccccc
220436,OK,1216686562,43690,170,12,5,0,0,36583198463,299126772,1216686562,3435973836,35.3167011,-117.7086408,2225466,-645,1458,33511,416,2022,4,23,16,28,59,30,3,0,0,0,b98d61a989a841401f27f15e5a6d5dc03af521007bfdffffb2050000e7820000a0010000e6070417101c3b1e03000000aaaaaa0c05000000ff4e878408000000f44fd41100000000e2298548cccccccc
220782,OK,3629025593,43690,170,12,5,0,0,36584250215,300178524,3629025593,3435973836,35.3166996,-117.7086322,2191483,-164,188,33305,405,2022,4,23,16,29,0,30,3,0,0,0,0154cc9c89a841401ff9de3a5a6d5dc07b7021005cffffffbc0000001982000095010000e6070417101d001e03000000aaaaaa0c05000000675b9784080000005c5ce4110000000039894ed8cccccccc
221134,OK,3928232102,43690,170,12,5,0,0,36585300467,301228776,3928232102,3435973836,35.3166943,-117.7086396,2157995,-1046,-1596,33339,406,2022,4,23,16,29,1,30,3,0,0,0,31aa567089a84140a2a9e8595a6d5dc0abed2000eafbffffc4f9ffff3b82000096010000e6070417101d011e03000000aaaaaa0c05000000f361a78408000000e862f41100000000a61024eacccccccc
221472,OK,312994890,43690,170,12,5,0,0,36586351239,302279548,312994890,3435973836,35.3166742,-117.7086741,2124704,-3313,-4832,32968,408,2022,4,23,16,29,2,30,3,0,0,0,553ebac788a841406cc19cea5a6d5dc0a06b20000ff3ffff20edffffc880000098010000e6070417101d021e03000000aaaaaa0c05000000876ab784080000007c6b0412000000004aeca712cccccccc
221798,OK,349469496,43690,170,12,5,0,0,36587400698,303329007,349469496,3435973836,35.3166413,-117.7087336,2091858,-3907,-6019,32496,417,2022,4,23,16,29,3,29,3,0,0,0,0e08beb387a84140e2642ce45b6d5dc052eb1f00bdf0ffff7de8fffff07e0000a1010000e6070417101d031d03000000aaaaaa0c05000000fa6dc78408000000ef6e141200000000387bd414cccccccc
222142,OK,1012764067,43690,170,12,5,0,0,36588446285,304374594,1012764067,3435973836,35.3166055,-117.7088026,2058445,-3898,-6641,33924,420,2022,4,23,16,29,4,29,3,0,0,0,eb1d6e8786a84140779494055d6d5dc0cd681f00c6f0ffff0fe6ffff84840000a4010000e6070417101d041d03000000aaaaaa0c050000004d62d784080000004263241200000000a38d5d3ccccccccc
222834,OK,2689674686,43690,170,12,5,0,0,36590550023,306478332,2689674686,3435973836,35.316529,-117.7089141,1990297,-4658,-3711,33504,441,2022,4,23,16,29,6,30,3,0,0,0,279eb30584a8414017cb3ed95e6d5dc0995e1e00ceedffff81f1ffffe0820000b9010000e6070417101d061e03000000aaaaaa0c05000000077cf78408000000fc7c441200000000be2d51a0cccccccc
223189,OK,1284342270,43690,170,12,5,0,0,36591600190,307528498,1284342270,3435973836,35.3164906,-117.7089566,1956820,-3968,-3922,32996,446,2022,4,23,16,29,7,31,3,0,0,0,e73e94c382a8414022d2808b5f6d5dc0d4db1d0080f0ffffaef0ffffe4800000be010000e6070417101d071f03000000aaaaaa0c050000003e820785080000003283541200000000fe818d4ccccccccc
223344,OK,4104133960,43690,170,12,5,0,0,36592110488,308038797,4104133960,3435973836,35.3164485,-117.7089935,1924059,-5149,-2816,32407,437,2022,4,23,16,29,8,31,3,0,0,0,232f6b6281a84140e6e44526606d5dc0db5b1d00e3ebffff00f5ffff977e0000b5010000e6070417101d081f03000000aaaaaa0c05000000984b0f85080000008d4c5c1200000000481da0f4cccccccc
223697,OK,1935937677,43690,170,12,5,0,0,36593173772,309102081,1935937677,3435973836,35.3164004,-117.7090235,1891700,-5475,-2647,32310,442,2022,4,23,16,29,9,31,3,0,0,0,7d38edce7fa841401c261aa4606d5dc074dd1c009deaffffa9f5ffff367e0000ba010000e6070417101d091f03000000aaaaaa0c050000000c851f850800000001866c12000000008d106473cccccccc
224390,OK,65022858,43690,170,12,5,0,0,36595271389,311199698,65022858,3435973836,35.31627,-117.7090514,1828014,-8072,628,30786,465,2022,4,23,16,29,11,30,3,0,0,0,72000d0afff7fd0000aaaaaa0c0300000085793f85080000007a7a8c12000000000d0aa807abcccccccc5b5a0d897ba84140b68b1f19616d5dc0aee41b0078e0ffff7402000042780000d1010000e6070417101d0b1e03000000aaaaaa0c05000000dd863f8508000000d2878c12000000008a2be003cccccccc
225437,OK,1724954157,43690,170,12,5,0,0,36598435511,314363820,1724954157,3435973836,35.3160944,-117.7090184,1726432,-3522,-158,33791,466,2022,4,23,16,29,14,29,3,0,0,0,703903c875a84140c810b68e606d5dc0e0571a003ef2ffff62ffffffff830000d2010000e6070417101d0e1d03000000aaaaaa0c05000000b7ce6f8508000000accfbc12000000002db6d066cccccccc
225788,OK,2963901925,43690,170,12,5,0,0,36599490279,315418588,2963901925,3435973836,35.3160585,-117.7090346,1693471,-4326,-3199,32083,472,2022,4,23,16,29,15,30,3,0,0,0,b88fdc9a74a84140e0aea8d2606d5dc01fd719001aefffff81f3ffff537d0000d8010000e6070417101d0f1e03000000aaaaaa0c05000000e7e67f8508000000dce7cc1200000000e58da9b0cccccccc
