Packet #,Checksum Status,Output Checksum,magic1,magic2,state,typeID,PAD,PAD,pwr_ctr,flight_ctr,checksum,magic3,altitude,pressure,temperature,PAD,Packet (hex)
122768,OK,3231904691,43690,170,6,6,0,0,36253262702,0,3231904691,3435973836,560,94776,17.71999931,0,00000c44387201008fc28d4100000000aaaaaa06060000006ee3dc70080000000000000000000000b3f3a2c0cccccccc
122791,OK,216522912,43690,170,6,6,0,0,36253494387,0,216522912,3435973836,559.7357788,94779,17.71999931,0,17ef0b443b7201008fc28d4100000000aaaaaa0606000000736ce070080000000000000000000000a0e0e70ccccccccc
122817,OK,1124910593,43690,170,6,6,0,0,36253696882,0,1124910593,3435973836,559.5587158,94781,17.69000053,0,c2e30b443d7201001f858d4100000000aaaaaa06060000007283e37008000000000000000000000001c60c43cccccccc
122842,OK,3035640149,43690,170,6,6,0,0,36253899132,0,3035640149,3435973836,559.2971191,94784,17.70000076,0,04d30b44407201009a998d4100000000aaaaaa06060000007c99e6700800000000000000000000005531f0b4cccccccc
122865,OK,613184377,43690,170,6,6,0,0,36254101260,0,613184377,3435973836,560,94776,17.68000031,0,00000c4438720100a4708d4100000000aaaaaa06060000000cafe97008000000000000000000000079738c24cccccccc
122890,OK,4263733411,43690,170,6,6,0,0,36254303541,0,4263733411,3435973836,559.5587158,94781,17.71999931,0,c2e30b443d7201008fc28d4100000000aaaaaa060600000035c5ec70080000000000000000000000a36823fecccccccc
122916,OK,1170370005,43690,170,6,6,0,0,36254540675,0,1170370005,3435973836,559.6485596,94780,17.70999908,0,82e90b443c72010014ae8d4100000000aaaaaa06060000008363f070080000000000000000000000d56dc245cccccccc
122942,OK,2277778116,43690,170,6,6,0,0,36254744177,0,2277778116,3435973836,559.7357788,94779,17.68000031,0,17ef0b443b720100a4708d4100000000aaaaaa0606000000717ef370080000000000000000000000c422c487cccccccc
122967,OK,2392070499,43690,170,6,6,0,0,36254946366,0,2392070499,3435973836,559.4715576,94782,17.70000076,0,2ede0b443e7201009a998d4100000000aaaaaa06060000003e94f6700800000000000000000000006319948ecccccccc
122990,OK,2132589558,43690,170,6,6,0,0,36255148464,0,2132589558,3435973836,559.2971191,94784,17.68000031,0,04d30b4440720100a4708d4100000000aaaaaa0606000000b0a9f970080000000000000000000000f6bb1c7fcccccccc
123015,OK,2772038151,43690,170,6,6,0,0,36255350654,0,2772038151,3435973836,559.4715576,94782,17.70999908,0,2ede0b443e72010014ae8d4100000000aaaaaa06060000007ebffc7008000000000000000000000007f239a5cccccccc
123040,OK,922034226,43690,170,6,6,0,0,36255584797,0,922034226,3435973836,559.7357788,94779,17.69000053,0,17ef0b443b7201001f858d4100000000aaaaaa06060000001d5200710800000000000000000000003220f536cccccccc
123064,OK,4231341764,43690,170,6,6,0,0,36255786822,0,4231341764,3435973836,560.3514404,94772,17.67000008,0,7e160c4434720100295c8d4100000000aaaaaa060600000046670371080000000000000000000000c42635fccccccccc
123089,OK,4168779147,43690,170,6,6,0,0,36255988626,0,4168779147,3435973836,559.822937,94778,17.71999931,0,abf40b443a7201008fc28d4100000000aaaaaa0606000000927b06710800000000000000000000008b857af8cccccccc
